
2024-11-28,16.0,16.0,16.0,16.0,0.0,300,4800,4800
2024-11-20,16.0,16.0,16.0,16.0,0.0,1000,16000,16000
2024-10-25,16.0,16.0,16.0,16.0,0.0,5000,80000,80000
2024-10-07,16.0,16.0,16.0,16.0,0.0,5000,80000,80000
2024-09-24,16.0,16.0,16.0,16.0,0.0,5000,80000,80000
2024-09-03,16.0,16.0,16.0,16.0,0.0,2000,32000,32000
2024-07-29,16.0,16.0,16.0,16.0,0.0,1500,24000,24000
2024-06-20,16.0,16.0,16.0,16.0,0.0,1000,16000,16000
2024-06-03,16.0,16.0,16.0,16.0,0.0,300,4800,4800
2024-05-13,16.0,16.0,16.0,16.0,0.0,1600,25600,25600
2024-04-04,16.0,16.0,16.0,16.0,0.0,5481,87696,87696
2024-01-30,16.0,16.0,16.0,16.0,0.0,1000,16000,16000
2023-07-19,16.0,16.0,16.0,16.0,0.0,4105,65680,65680
2022-12-21,16.0,16.0,16.0,16.0,0.0,42472,679552,679552
2021-11-23,16.0,16.0,16.0,16.0,0.0,11000,176000,176000
2021-11-05,16.0,16.0,16.0,16.0,0.0,2200,35200,35200
2021-06-24,16.0,16.0,16.0,16.0,0.0,1300,20800,20800
2020-07-10,16.0,16.0,16.0,16.0,-23.81,500,8000,8000
2019-11-15,21.0,21.0,21.0,21.0,-12.5,1250,26250,26250
2019-05-21,24.0,24.0,24.0,24.0,-4.0,500,12000,12000
2019-02-18,25.0,25.0,25.0,25.0,25.0,300,7500,7500
2018-12-21,20.0,20.0,20.0,20.0,0.0,100,2000,2000
2018-11-09,20.0,20.0,20.0,20.0,0.0,1162,23240,23240
2018-11-08,20.0,20.0,20.0,20.0,0.0,1000,20000,20000
2018-08-16,20.0,20.0,20.0,20.0,0.0,1000,20000,20000
2018-08-01,20.0,20.0,20.0,20.0,5.26,1300,26000,26000
2018-07-16,19.0,19.0,19.0,19.0,26.67,5900,112100,112100
2018-07-13,15.0,15.0,15.0,15.0,7.14,300,4500,4500
2018-07-12,14.0,14.0,14.0,14.0,0.0,1000,14000,14000
2018-07-04,14.0,14.0,14.0,14.0,-6.67,60,840,840
2018-07-02,15.0,15.0,15.0,15.0,0.0,500,7500,7500
2018-06-22,15.0,15.0,15.0,15.0,7.14,4000,60000,60000
2018-06-19,14.0,14.0,14.0,14.0,0.0,341,4774,4774
2018-06-13,14.0,14.0,14.0,14.0,0.0,1000,14000,14000
2018-06-11,14.0,14.0,14.0,14.0,0.0,1300,18200,18200
2018-05-29,14.0,14.0,14.0,14.0,7.69,1200,16800,16800
2018-05-11,13.0,13.0,13.0,13.0,8.33,1000,13000,13000
2018-05-09,12.0,12.0,12.0,12.0,9.09,2800,33600,33600
2018-03-30,11.0,11.0,11.0,11.0,0.0,470,5170,5170
2018-03-28,11.0,11.0,11.0,11.0,0.0,470,5170,5170
2018-03-27,11.0,11.0,11.0,11.0,-26.67,1600,17600,17600
2017-11-08,15.0,15.0,15.0,15.0,0.0,3000,45000,45000
2017-10-06,15.0,15.0,15.0,15.0,25.0,3794,56910,56910
2017-10-05,12.0,12.0,12.0,12.0,-14.29,280,3360,3360
2017-09-13,14.0,14.0,14.0,14.0,7.69,200,2800,2800
2017-09-05,13.0,13.0,13.0,13.0,8.33,3000,39000,39000
2017-07-25,12.0,12.0,12.0,12.0,20.0,100,1200,1200
2017-05-03,10.0,10.0,10.0,10.0,-16.67,1000,10000,10000
2017-01-31,12.0,12.0,12.0,12.0,0.0,150,1800,1800
2016-11-03,12.0,12.0,12.0,12.0,-20.0,2000,24000,24000
2016-10-28,15.0,15.0,15.0,15.0,0.0,290,4350,4350
2016-09-05,15.0,15.0,15.0,15.0,15.38,200,3000,3000
2016-08-25,13.0,13.0,13.0,13.0,8.33,752,9776,9776
2016-08-24,12.0,12.0,12.0,12.0,0.0,548,6576,6576
2016-08-23,12.0,12.0,12.0,12.0,0.0,452,5424,5424
2016-08-15,12.0,12.0,12.0,12.0,0.0,1300,15600,15600
2016-06-29,12.0,12.0,12.0,12.0,0.0,500,6000,6000
2016-05-27,12.0,12.0,12.0,12.0,0.0,2100,25200,25200
2016-02-15,12.0,12.0,12.0,12.0,0.0,900,10800,10800
2016-02-04,12.0,12.0,12.0,12.0,0.0,4200,50400,50400
2016-01-12,12.0,12.0,12.0,12.0,0.0,775,9300,9300
2016-01-11,12.0,12.0,12.0,12.0,0.0,500,6000,6000
2016-01-04,12.0,12.0,12.0,12.0,-7.69,3977,47724,47724
